Fecha,ID,Lugar,I. CRIMINALIDAD CONVENCIONAL,1. Homicidios dolosos y asesinatos consumados,2. Homicidios dolosos y asesinatos en grado tentativa,3. Delitos graves y menos graves de lesiones y riña tumultuaria,4. Secuestro,5. Delitos contra la libertad sexual,5.1.-Agresión sexual con penetración,5.2.-Resto de delitos contra la libertad sexual,6. Robos con violencia e intimidación,"7. Robos con fuerza en domicilios, establecimientos y otras instalaciones",7.1.-Robos con fuerza en domicilios,8. Hurtos,9. Sustracciones de vehículos,10. Tráfico de drogas,11. Resto de criminalidad convencional,II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),12.-Estafas informáticas,13.-Otros ciberdelitos,III. TOTAL INFRACCIONES PENALES,Orden Total
2024,376,28176 Villanueva de la Cañada,"29,9592419849574",0,0,"0,630278583133745",0,"0,46220429429808","0,0420185722089163","0,420185722089163","0,630278583133745","2,14294718265473","2,10092861044582","9,70629018025968","0,0840371444178327","0,0840371444178327","16,2191688726417","9,66427160805076","8,4877515862011","1,17652002184966","39,6235135930081",281
2024,330,27028 Lugo,"29,9250115598802","0,0100520697211556","0,0100520697211556","0,502603486057779","0,0100520697211556","0,25130174302889","0,0100520697211556","0,241249673307734","0,281457952192356","1,48770631873103","1,11577973904827","9,96160109366519","0,130676906375023","0,271405882471201","17,0081019681953","9,55951830481896","8,53420719326109","1,02531111155787","39,4845298646991",282
2024,393,30038 Torres de Cotillas (Las),"29,2778719985718",0,0,"0,758725341426404",0,"0,446309024368473","0,133892707310542","0,312416317057931","0,758725341426404","3,57047219494778","3,12416317057931","4,59698295099527","0,0446309024368473","0,401678121931626","18,700348121039","10,1312148531643","8,79228778005891","1,33892707310542","39,4090868517361",283
2024,77,41053 Lebrija,"29,1223643899802",0,0,"1,29753108668229",0,"0,288340241484952",0,"0,288340241484952","0,288340241484952","1,26148855649667","0,540637952784286","5,91097495044152","0,108127590556857","0,288340241484952","19,679221481348","10,2721211029014","9,01063254640476","1,26148855649667","39,3944854928816",284
2024,136,38023 San Cristóbal de La Laguna,"31,3931285801645","0,00623993809981405","0,0124798761996281","0,449275543186612",0,"0,46175541938624","0,0935990714972108","0,368156347889029","0,655193500480475","1,00463003407006","0,680153252879732","8,13063934405771","0,979670281670806","0,318236843090517","19,3750077999226","7,8623220057657","6,99497060989155","0,867351395874153","39,2554505859302",285
2024,34,18905 Gabias (Las),"27,4466077708208",0,"0,0428853246419075","0,0428853246419075",0,"0,34308259713526","0,0857706492838151","0,257311947851445","0,34308259713526","3,04485804957544","2,95908740029162","5,7037481773737","0,0857706492838151","0,986362466763873","16,8539325842697","11,7076936272408","9,90650999228064","1,80118363496012","39,1543013980616",286
2024,324,15031 Culleredo,"26,4757921827248",0,0,"0,482547852662056",0,"0,225188997908959","0,032169856844137","0,193019141064822","0,128679427376548","1,4798134148303","1,02943541901239","6,78783979411292","0,225188997908959","0,032169856844137","17,1143638410809","12,6427537397459","10,6803924722535","1,96236126749236","39,1185459224706",287
2024,120,35022 Santa Lucía de Tirajana,"33,6454901553866","0,0129705050714675","0,025941010142935","0,635554748501907",0,"0,583672728216037","0,129705050714675","0,453967677501362","0,700407273859244","0,804171314430984","0,415056162286959","8,39191678123946","0,272380606500817","0,233469091286415","21,9850060961374","5,31790707930167","4,47482424965628","0,843082829645386","38,9633972346883",288
2024,289,46094 Catarroja,"30,6217238404884","0,0331762988521001",0,"0,398115586225201",0,"0,398115586225201","0,0331762988521001","0,364939287373101","1,1279941609714","2,2228120230907","1,658814942605","6,76796496582841","0,796231172450401","0,2322340919647","18,6450799548802","8,32725101187712","7,39831464401831","0,928936367858802","38,9489748523655",289
2024,57,29038 Cártama,"32,0384322941868",0,"0,0345614156355844","0,794912559618442",0,"0,380175571991429","0,103684246906753","0,276491325084675","0,760351143982858","1,83175502868598","1,38245662542338","3,83631713554987","0,587544065804935","0,31105274072026","23,5017626321974","6,8777217114813","6,39386189258312","0,483859818898182","38,9161540056681",290
